,VALUE,label_id,label
724,"M3: Janji kami kepada-Mu ya Tuhan, sering kami ingkari. Betapa sering kami bersemangat untuk berjanji, namun pada kenyataannya ketika diperhadapkan pada tantangan acapkali kami abai pada janji. Seringkali kamipun ingat pada janji kami, namun enggan untuk menjalankannya. Kami menyatakan janji kepada-Mu, namun sebenarnya kami menyangkal-Mu. Berjanji untuk melayani-Mu namun mangkir dari pelayanan. Berjanji untuk selalu mendekat kepada-Mu dalam doa, tetapi malah justru tidak mendekat kepada-Mu dan asyik dengan berbagai kegiatan yang kami miliki.",2,Prayer
725,"U:	Tuhan ampunilah dosa kami (dilanjutkan menyanyikan NKB 13:1) Oh Allahku, Jenguklah Diriku",2,Prayer
728,"M3: 	Janji kami pada sesama yang dapat kami lihat dan kami temui secara fisikpun terkadang kami ingkari. Sering kami tak lagi jujur, bahkan mengingkari janji kami kepada sesama.",2,Prayer
729,U: 	Tuhan ampunilah dosa kami (dilanjutkan menyanyikan NKB 13:2),2,Prayer
731,"M3: Seringkali alampun kami abaikan. Engkau menjanjikan keselamatan terhadap alam semesta, namun justru kami kerap menyakitinya dengan tindakan kami yang berlaku sembarangan. Membuang sampah sembarangan, tak lagi memberikan ruang terbuka hijau disekitar rumah kami.",2,Prayer
732,U: 	Tuhan ampunilah kami (dilanjutkan menyanyikan NKB 13:3),2,Prayer
785,"PF:	Tuhan memberkati saudara dan melindungi saudara, Tuhan menyinari saudara dengan wajah-Nya dan memberi saudara kasih karunia. 	Tuhan menghadapkan wajah-Nya kepada saudara dan memberi saudara damai sejahtera, Amin.",2,Prayer
798,"PF:	Pertolongan kita adalah dalam nama TUHAN, yang menjadikan langit dan bumi.",2,Prayer
799,"U	:	(menyanyikan Amin, Amin, Amin)",2,Prayer
801,"PF	:	Kasih karunia menyertai kamu dan damai sejahtera dari Allah Bapa kita, dan dari Tuhan Yesus Kristus beserta saudara sekalian",2,Prayer
802,U	:	dan beserta saudara juga,2,Prayer
810,"PF	:	""Ya Tuhan, aku berseru kepada-Mu, datanglah segera kepadaku, berilah telinga kepada suaraku, waktu aku berseru kepada-Mu!"" (Mazmur 141:1)",2,Prayer
869,"PF:	Terimalah berkat Tuhan,",2,Prayer
870,"""TUHAN memberkati engkau dan melindungi engkau; TUHAN menyinari engkau dengan wajah-Nya dan memberi engkau kasih karunia; TUHAN menghadapkan wajah-Nya kepadamu dan memberi engkau damai sejahtera"" (Bilangan 6:24-26)",2,Prayer
890,"PF: 	Kebaktian Minggu Prapaska ketiga ini terselenggara karena pertolongan Tuhan Pencipta Semesta, dan yang senantiasa memelihara kita.",2,Prayer
891,"U: 	(Menyanyikan) Amin, amin, amin.",2,Prayer
893,"PF: 	Kasih karunia dan damai sejahtera dari Allah, Bapa kita, dan dari Tuhan Yesus, menyertai Saudara (kita) sekalian!",2,Prayer
894,U: 	Dan menyertai Saudara juga!,2,Prayer
905,PENGAKUAN  DOSA,2,Prayer
906,"Pnt:	Ya Kristus. Kami datang dengan pengakuan, bahwa seringkali kami menjalani hidup dengan memusatkan kepada diri kami sendiri. Kami sering menutup mata atas cinta-Mu yang besar atas hidup kami. Kerap kali, kami mengesampingkan keberadaan sesama kami, dan mengejar hawa nafsu dan keserakahan kami. Ajar kami untuk kembali memusatkan hidup hanya kepada Kristus yang mampu memberi diri, dan berbagi sebagai perwujudan cinta.",2,Prayer
907,"Inilah pengakuan kami, dalam rahmat-Mu kami memohon pengampunan, belas kasih karunia, dan bersihkanlah ya Tuhan atas dosa kami. Amin.",2,Prayer
972,"... Kami berdoa di dalam nama Tuhan Yesus Kristus, yang mengajarkan kami berdoa ..."" Bapa kami yang di Sorga ... dst"".",2,Prayer
993,"PF: 		Undur dan kembalilah ke tempat saudara masing-masing dengan tetap mengingat dan percaya, bahwa Tuhan Yesus Kristus dalam kuasa Roh Kudus akan menguatkan dan memimpin saudara.",2,Prayer
994,"Arahkan hatimu dan terimalah berkat-Nya, ""TUHAN memberkati engkau (kita) dan melindungi engkau (kita); TUHAN menyinari engkau (kita) dengan wajah-Nya dan memberi engkau (kita) kasih karunia; TUHAN menghadapkan wajah-Nya kepadamu (kita) dan memberi engkau (kita) damai sejahtera.""	 Amin",2,Prayer
1019,PL:  	Pertolongan kita ada di dalam nama Tuhan yang menjadikan langit dan bumi.,2,Prayer
1020,"U:	(Menyanyikan) Amin, amin, amin.",2,Prayer
1022,PL:  	Tuhan menyertai saudara.,2,Prayer
1023,U:  	Dan menyertai saudara juga.,2,Prayer
1032,PL:	Marilah kita mengakui dosa-dosa kita di hadapan Tuhan.,2,Prayer
1033,"Tuhan, Kami membuka diri di hadapan-Mu.",2,Prayer
1034,"Di hadirat-Mu yang kudus, nyatalah …",2,Prayer
1035,"Betapa hina hidup kami, betapa banyak noda cela kami.",2,Prayer
1036,Kami bersujud dan membawa dosa-dosa kami di hadapan-Mu,2,Prayer
1037,"Kata-kata, pikiran dan sikap hidup kami yang tercela,",2,Prayer
1038,"Sikap yang kurang mengasihi-Mu dan sesama Tuhan,",2,Prayer
1039,"Kami tak ingin lagi lekat pada dosa, Kami ingin lekat pada-Mu.",2,Prayer
1040,"Kami tak ingin lagi menuruti hawa nafsu, Kami ingin mengikuti kehendak-Mu.",2,Prayer
1041,Dalam nama Yesus kami berdoa. Amin,2,Prayer
1111,DOA PERSEMBAHAN,2,Prayer
1112,"Pnt:	Tuhan, persembahan yang kami bawa adalah milik-Mu dan pemberian-Mu. Terimalah persembahan ini sebagai ungkapan syukur kami. Ajarilah kami untuk mempersembahkan tubuh kami. Mata dan telinga yang memperhatikan Sabda-Mu, Bibir yang senantiasa memuji nama-Mu, Tangan yang berkarya bagi-Mu, kaki yang mengikut jalan-Mu, Dalam nama Tuhan Yesus Kristus, kami berdoa",2,Prayer
1150,"PF:	Kita mengawali ibadah Prapaska ke 5 ini dengan pengakuan bahwa pertolongan kita datangnya dari Tuhan pencipta langit, bumi dan segala isinya yang kasih setia-Nya tetap untuk selama-lamanya.",2,Prayer
1151,"U:	(menyanyikan) Amin, Amin, Amin",2,Prayer
1153,"PF:	Damai sejahtera dan cinta kasih Allah Bapa, Putra dan Roh Kudus berserta dengan saudara sekalian.",2,Prayer
1154,U:	beserta Saudara juga.,2,Prayer
1170,"PF:	Tuhan, kami manusia lemah dan berdosa yang beroleh anugerah kasih dari Allah. Kami bersyukur sebab Engkau memanggil dan memilih kami untuk menjadi anak-anak Terang. Maka di dalam kasih dan pengampunan-Mu ya Tuhan, kami merindukan karya Tuhan yang memulihkan dan memperbaharui kehidupan kami. Dalam Kristus kami memohon …",2,Prayer
1174,"PF:	Sesungguhnya anugerah-Mu membuat kami berani untuk beranjak keluar dari dosa. Namun rupanya dosa begitu memikat dan menarik perhatian kami, sehingga kadangkala atau seringkali kami gagal untuk meninggalkan kehidupan kami yang penuh dosa. Padahal, karya salib Tuhan telah mengampuni kesalahan dan menghapuskan dosa kami. Karena itu, kami memohon pengampunan kepada-Mu ya Allah yang penuh kasih setia dan penyayang. Dalam Kristus kami memohon……",2,Prayer
1178,PF:	Sucikanlah hidup kami ya Tuhan; murnikanlah hati nurani kami; bersihkanlah pikiran kami; dan mampukanlah kami untuk terus mengarahkan hati dan pikiran kami kepada Tuhan yang senantiasa menuntun langkah juang kami melalui firman-Mu kepada setiap kami. Dalam Kristus kami memohon pengampunan. Amin,2,Prayer
1241,"PF:	Semoga Allah, sumber pengharapan, memenuhi kamu dengan segala sukacita dan damai sejahtera- dalam iman kamu, supaya oleh kekuatan Roh Kudus kamu berlimpah-limpah dalam pengharapan. Amin.",2,Prayer
1287,PELAYANAN FIRMAN	(Umat Duduk),2,Prayer
1288,PF:	(Doa Epiklese),2,Prayer
1290,L1:	Bacaan pertama dari Yesaya 50:4-9a,2,Prayer
1291,Demikianlah Sabda Tuhan,2,Prayer
1292,U:	Syukur kepada Allah,2,Prayer
1303,L3:	Bacaan kedua dari Filipi 2:5-11,2,Prayer
1304,Demikianlah Sabda Tuhan,2,Prayer
1305,U:	Syukur kepada Allah,2,Prayer
1387,"PL: 	Di malam peringatan menyongsong karya pembebasan dan keselamatan Allah, marilah kita merendahkan diri di hadapan Tuhan di dalam doa:",2,Prayer
1388,"Tuhan, mengapa sulit bagi kami, untuk tetap mengarahkan pandangan kepada-Mu?",2,Prayer
1389,Mengapa kami disibukan hal-hal kecil sehingga menyusahkan diri untuk berjumpa dengan-Mu?,2,Prayer
1390,Mengapa pikiran kami melayang-layang dan menginginkan hal yang menyesatkan?,2,Prayer
1391,Mengapa kami meragukan kasih dan rahmat-Mu?,2,Prayer
1392,Bukankah Engkau cukup bagi kami dan menyediakan segala yang kami perlu?,2,Prayer
1393,"Tuhan, terimalah kebingungan dan kelelahan kami.",2,Prayer
1394,Pandanglahlah kami dalam segala kemalangan kami.,2,Prayer
1395,Biarkanlah kami merasakan hadirat-Mu di tengah kegelapan dan ketidakberdayaan.,2,Prayer
1396,Biarkanlah kami bertahan untuk tidak lari dalam keputusasaan.,2,Prayer
1397,Biarkanlah kami berdiam diri untuk tidak menyembunyikan diri dari hadapan-Mu.,2,Prayer
1398,"Akhirnya, bawalah kami keluar dari kegelapan hidup dan selamat dari jeratan maut. Amin",2,Prayer
1487,"PF:	Marilah dengan keyakinan teguh, kita mengkhususkan ibadah ini di dalam pengakuan:",2,Prayer
1488,"S:	Pertolongan kami datang-Nya dari TUHAN, yang menjadikan langit dan bumi, dan hanya karena besar kasih-Nya akan dunia ini, Ia mengaruniakan Anak-Nya yang tunggal, untuk membawa kemenangan dunia",2,Prayer
1489,"PF:	""Salam Kasih Karunia dan Damai Sejahtera dari Allah Bapa, dan Yesus, bagi saudara sekalian.""",2,Prayer
1490,U:-  	Salam sejahtera bagi Saudara juga.,2,Prayer
1491,"S:	(menyanyikan KJ 478a   Amin, Amin, Amin)",2,Prayer
1501,"M2:	Dalam Taurat difirmankan, ""Sebab TUHAN, Dia sendiri akan berjalan di depanmu, Dia sendiri akan menyertai--engkau, Dia tidak akan membiarkan engkau dan tidak akan meninggalkan engkau, -janganlah takut dan janganlah patah hati."" (Ulangan 31:8)",2,Prayer
1502,"U:	Tetapi rohani kami berontak, ""Allahku, Allahku, mengapa Engkau meninggalkan aku? Aku berseru, tetapi Engkau tetap jauh dan tidak menolong aku. Allahku, aku berseru-seru pada waktu siang, tetapi Engkau tidak menjawab, dan pada waktu malam, tetapi tidak juga aku tenang (Mazmur 22:1-2)",2,Prayer
1503,"M2:	Dalam Mazmur dijanjikan , ""Berserulah kepada-Ku pada waktu kesesakan, Aku akan meluputkan engkau, dan engkau akan memuliakan Aku"" (Mazmur 50:15)",2,Prayer
1504,"U: 	Namun hati kecil kami mungkin sering berkata, ""bagaimana Engkau meluputkan kami dan kemudian kami memuliakan-Mu, sedang Engkau sendiri tak berdaya menahan salib-Mu?""",2,Prayer
1505,"S:	Ya Tuhan, ampunilah kesombongan, keangkuhan dan kedegilan hati kami, yang membuat kami tidak mampu melihat kehendak-Mu",2,Prayer
1506,M2:	marilah bersama menaikkan nyanyian KJ 27:1-3,2,Prayer
1579,PF:	Aku melayangkan mataku ke gunung-gunung; dari manakah akan datang pertolonganku?,2,Prayer
1580,"U:	Pertolonganku ialah dari TUHAN, yang menjadikan langit dan bumi",2,Prayer
1581,"PF:	Ia takkan membiarkan kakimu goyah, Penjagamu tidak akan terlelap",2,Prayer
1582,U:	Sesungguhnya tidak terlelap dan tidak tertidur Penjaga kami,2,Prayer
1583,"PF:	TUHANlah Penjagamu, TUHANlah naunganmu di sebelah tangan kananmu. Kasih karunia dan damai sejahtera dari Allah Bapa kita, dan dari Tuhan Yesus Kristus menyertai Saudara sekalian.",2,Prayer
1584,U:	(menyanyikan Amin… Amin… Amin),2,Prayer
1624,"Pdt:	Ya Bapa, Anak, dan Roh Kudus, kami datang dalam kelemahan kami sebagai manusia. Kami datang memohon belas kasihan dan lawatan-Mu. Dengarkanlah seruan kami, dalam Yesus kami memohon…",2,Prayer
1625,U:	Dengarkanlah permohonan kami.,2,Prayer
1626,"N:	Kami berdoa memohon pertolongan bagi saudara-saudara kami yang dalam kondisi sakit, lemah tubuh, ataupun dalam pemulihan. Kami berdoa bagi… (bila dimungkinkan dapat dibacakan nama-nama jemaat yang lemah tubuh)",2,Prayer
1627,Dalam Yesus kami memohon…,2,Prayer
1628,U:	Dengarkanlah permohonan kami.,2,Prayer
1629,"M2:	Kami berdoa memohon lawatan Tuhan bagi gereja-Mu di tempat ini. Kami berdoa untuk para pelayan Tuhan (dapat dibacakan nama Pendeta dan Pengerja di gereja setempat). Kami berdoa untuk para penatua, aktivis, dan simpatisan. Ajarkan kami untuk tetap saling mendukung dan menguatkan. Biarlah langkah kami makin sederap untuk memuliakan Tuhan melalui gereja ini.",2,Prayer
1630,Dalam Yesus kami memohon…,2,Prayer
1631,U:	Dengarkanlah permohonan kami.,2,Prayer
1632,"Pdt:	Kami berdoa memohon belas kasihan Tuhan untuk dunia ini, terlebih negara kami Indonesia. Kami memerlukan pemuihan daripada-Mu ya Allah. Bumi kami sedang menjerit, ada begitu banyak penderitaan, kesusahan, ketidakadilan dan kekerasan. Kami mohon lawatan Tuhan bagi para pemimpin negara kami, juga bagi kami sebagai warga negara. Pakailah kami ya Allah, agar melalui tangan-tangan kami yang kecil ini, Indonesia dan dunia dapat makin merasakan kehangatan cinta kasih-Mu.",2,Prayer
1633,"Dengarkanlah seruan kami, karena kami berdoa di dalam nama Kristus yang telah mengajar kami berdoa…",2,Prayer
1634,U:	(bersama mengucapkan Doa Bapa Kami),2,Prayer
1663,PF:	Yesus telah bangkit dari kematian. Kuasa-Nya menang atas kuasa maut. Ia memberikan kuasa kepada kita agar mampu hidup dalam kebenaran dan hidup dalam kehendak-Nya untuk sesama.,2,Prayer
1664,"U: 	Yesus bangkit, Yesus Hidup menyelamatkan kita.",2,Prayer
1665,"PF: 	Kiranya kuasa dan anugerah dari Allah Bapa, Putera, Roh Kudus menaungi hidup saudara kini dan selamanya",2,Prayer
1666,U: 	kepada saudara juga,2,Prayer
1667,PF+U 	: menyanyikan 	5-- 3-- 4-- 5-- 6-- 5-- 4-- 5 .-- .,2,Prayer
1668,A--.--- .---- .---- .---- .---- min,2,Prayer
1681,"M1:	""Sebab sama seperti Bapa membangkitkan orang-orang mati dan menghidupkannya, demikian juga Anak menghidupkan barangsiapa yang dikehendaki-Nya. Bapa tidak menghakimi siapapun, melainkan telah menyerahkan penghakiman itu seluruhnya kepada Anak, supaya semua orang menghormati Anak sama seperti mereka menghormati Bapa. Barangsiapa tidak menghormati Anak, ia juga tidak menghormati Bapa, yang mengutus Dia."" (Yohanes 5:21-23) Saudara yang terkasih, kita seharusnya menerima kematian kekal oleh karena dosa dan pelanggaran kita, namun oleh karena kematian dan kebangkitan Kristus kita telah menerima hidup. Kita diubah-Nya menjadi manusia Paska. Manusia yang dipanggil menyatakan kasih dan penghormatan atas kehidupan. Maka jikalau kita belum mampu menghormati yang telah dilakukan oleh Yesus dalam laku kita, saat ini mari kita bersama menyatakan pengakuan dosa secara pribadi…",2,Prayer
1682,"……………… Waktu Hening, berdoa pribadi …………………",2,Prayer
1683,"M1: Ya Tuhan inilah pengakuan kami, ampunilah segala pelanggaran dan dosa kami. Dalam nama Yesus kami berdoa. Amin",2,Prayer
1764,L: 	Kita percaya bahwa ibadah Paska ini boleh berlangsung karna kasih Tuhan. Saya undang untuk setiap kita yang mengamininya boleh mengangkat tangan. Saudara juga bisa mengangkat tangan di depan kamera atau menuliskannya pada kolom komentar.,2,Prayer
1765,"Mari kita berikan simbol hati kepada setiap orang yang ada di dekat kita, juga kepada saudara-saudara lain yang sedang bergabung dalam persekutuan online ini. Mari tunjukkan simbol tersebut pada kamera kita, supaya saudara-saudara kita tahu bahwa kita adalah persekutuan yang saling mengasihi. Haleluya!",2,Prayer
1766,PENGAKUAN DOSA 	(Umat Duduk),2,Prayer
1767,"L: 	Dalam kehidupan ini kita melihat ada banyak cara Tuhan mengasihi kita, melalui alam ciptaannya juga melalui kehadiran saudara seiman bahkan melalui kehadiran orang asing yang kita jumpai. Namun seringkali kita mengabaikan kasih yang Ia tunjukkan. Kita dengan mudah mengatakan, ""Allah jauh dari kita, Allah tidak ada untuk kita"". Untuk itu, marilah kita mengambil waktu teduh sejenak dan memohon ampunan Tuhan untuk setiap pikiran negatif yang pernah terlintas di benak kita. Mari kita berdoa:",2,Prayer
1768,"""Ya Tuhan, ampuni kami jika keangkuhan kami seringkali membuat kami tidak menyadari kehadiran-Mu. Ampuni kami ketika kelambanan hati kami membuat kami gagal untuk melihat Allah yang bangkit, yang hadir untuk kami. Ampuni kami ya Tuhan. Berikanlah kami kerendahan hati untuk tetap menyadari bahwa kami membutuhkan-Mu ya Tuhan. Tinggalah beserta kami, ya Tuhan. Amin.""",2,Prayer
1769,BERITA ANUGERAH (Umat Berdiri),2,Prayer
1784,PF:	(Doa Epiklese),2,Prayer
1786,U1:	Bacaan pertama dari Yesaya 25: 6 -9,2,Prayer
1787,Demikianlah Sabda Tuhan,2,Prayer
1788,MazmurTanggapan,2,Prayer
1789,U2:	mari kita menanggapi bacaan pertama dengan membaca Mazmur 114,2,Prayer
1791,U3:	Bacaan kedua dari 1 Korintus 5:6-8,2,Prayer
1792,Demikianlah Sabda Tuhan,2,Prayer
1794,"PF:	PembacaanInjil, dari Lukas 24: 13 -49",2,Prayer
1795,"Demikianlah Injil Yesus Kristus, berbahagialah mereka yang membaca, memelihara dan melakukan Firman ini. Haleluya!",2,Prayer
1796,U: 	(menyanyikan HALELUYA),2,Prayer
1798,(Sebelumnya dipilih 3 orang untuk menaikan pokok doa syafaat yang kemudian ditutup oleh PF),2,Prayer
1799,Pokok Doa Syafaat :,2,Prayer
1800,Kebijaksanaan umat untuk tetap memelihara kesehatan,2,Prayer
1801,Pemulihan kondisi ekonomi di Indonesia,2,Prayer
1802,Penguatan Tuhan untuk yang sakit dan sedang dalam pergumulan,2,Prayer
1803,Doa Bagi Bangsa dan Penutup,2,Prayer
2596,Memohon agar umat dapat meneriakkan segala gumulnya kepada Allah melaui doa.,2,Prayer
2597,Mendoakan persekutuan saling mendoakan satu sama lain secara rutin.,2,Prayer
2654,Berdoa mohon dimampukan bertekun dalam setiap proses hidup yang dijalani.,2,Prayer
2655,Berdia supaya gereja menjadi komunitas yang meneguhkan setiap anggotanya dapat setia mengikut Tuhan Yesus hingga akhirnya.,2,Prayer
2700,Memohon agar umat senantiasa percaya bahwa di dalam tangan Tuhan ada ketenangan dan damai sejahtera.,2,Prayer
2701,"Memohon agar umat senantiasa percaya bahwa segala rancangan Tuhan adalah rancangan damai sejahtera, sehingga umat dapat berserah diri ke dalam tangan Tuhan.",2,Prayer
2702,Mendoakan persekutuan agar menjadi persekutuan yang saling menguatkan.,2,Prayer
